City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
285,angermunde,53.015,13.9992,9.62,90,100,5.88,DE,1681194532
286,tazovskiy,67.4667,78.7,-20.66,92,91,5.61,RU,1681194533
287,highland park,42.1817,-87.8003,14.95,42,0,3.09,US,1681194264
288,nabire,-3.3667,135.4833,28.92,73,23,4.03,ID,1681194315
289,marfino,55.7028,37.3822,10.09,75,0,3.0,RU,1681194536
290,egvekinot,66.3167,-179.1667,-23.7,94,10,2.69,RU,1681194537
291,sola,-13.8833,167.55,27.92,75,75,2.35,VU,1681194538
292,majene,-3.5403,118.9707,30.86,60,13,4.87,ID,1681194540
293,carnarvon,-24.8667,113.6333,24.16,47,11,8.76,AU,1681194542
294,veliki preslav,43.1667,26.8167,8.25,83,100,7.21,BG,1681194544
295,sicamous,50.8331,-118.9856,5.54,99,100,1.25,CA,1681194545
296,saint-georges,12.0564,-61.7485,25.82,78,20,7.72,GD,1681194349
297,szedres,46.4755,18.6831,8.72,74,92,2.14,HU,1681194548
298,mao,39.8885,4.2658,11.31,100,95,2.06,ES,1681194549
299,bereda,43.2686,-7.5406,10.64,100,100,1.69,ES,1681194551
300,coruripe,-10.1256,-36.1756,23.35,92,100,1.7,BR,1681194552
301,bikin,46.8161,134.26,16.2,46,100,4.71,RU,1681194553
302,baykit,61.67,96.37,-3.28,94,100,1.8,RU,1681194555
303,matara,5.9485,80.5353,33.19,46,22,3.65,LK,1681194556
304,fagerstrand,59.7347,10.5931,6.17,83,100,3.33,NO,1681194560
305,lashio,22.9333,97.75,36.14,14,0,2.02,MM,1681194563
306,hamilton,39.1834,-84.5333,12.04,61,66,0.55,US,1681194565
307,puerto lempira,15.2667,-83.7667,24.4,77,21,2.94,HN,1681194567
308,bontang,0.1333,117.5,28.13,79,30,3.38,ID,1681194568
309,carutapera,-1.195,-46.02,25.07,89,95,2.62,BR,1681194570
310,shumskiy,54.8318,99.1328,10.08,35,100,4.28,RU,1681194571
311,ust-ilimsk,58.0006,102.6619,0.79,92,100,5.92,RU,1681194572
312,coquimbo,-29.9533,-71.3436,14.85,100,100,1.54,CL,1681194573
313,rochegda,62.8,43.25,1.07,95,93,2.61,RU,1681194575
314,codrington,-38.2667,141.9667,18.92,51,100,2.59,AU,1681194576
315,grand-lahou,5.1367,-5.0242,24.48,95,54,1.19,CI,1681194578
316,leningradskiy,69.3833,178.4167,-21.77,95,33,2.36,RU,1681194579
317,ongandjera,-17.8833,15.0667,21.55,34,21,3.26,NA,1681194581
318,dandong,40.1292,124.3947,11.52,15,17,11.74,CN,1681194582
319,tosya,41.0155,34.0401,7.45,72,71,1.54,TR,1681194583
320,muskogee,35.5834,-95.3336,13.12,83,0,1.54,US,1681194584
321,araouane,18.9048,-3.5265,25.49,13,99,6.05,ML,1681194585
322,itoman,26.1247,127.6694,26.01,61,40,4.12,JP,1681194586
323,tolaga bay,-38.3667,178.3,18.13,77,31,4.55,NZ,1681194588
324,letterkenny,54.95,-7.7333,4.94,86,16,2.38,IE,1681194589
325,maniitsoq,65.4167,-52.9,-0.75,64,5,5.57,GL,1681194590
326,taoudenni,22.6783,-3.9836,23.46,12,97,5.2,ML,1681194591
327,guangyuan,32.442,105.823,28.89,37,56,1.32,CN,1681194592
328,neyvo-shaytanskiy,57.7286,61.2496,2.16,36,70,3.86,RU,1681194593
329,kamyshla,54.1169,52.1426,7.71,54,9,2.2,RU,1681194595
330,boguchany,58.3814,97.4531,5.14,75,100,6.71,RU,1681194596
331,atar,20.5169,-13.0499,25.33,36,33,7.13,MR,1681194597
332,la ronge,55.1001,-105.2842,4.14,48,40,2.57,CA,1681194598
333,kloulklubed,7.0419,134.2556,29.28,78,94,5.75,PW,1681194599
334,oum hadjer,13.2954,19.6966,29.16,18,98,4.68,TD,1681194600
335,khudumelapye,-23.8833,24.75,20.59,47,0,2.32,BW,1681194602
336,los llanos de aridane,28.6585,-17.9182,18.86,28,0,4.63,ES,1681194608
337,zhigansk,66.7697,123.3711,-14.05,70,11,1.68,RU,1681194609
338,penzance,50.1186,-5.5371,10.43,82,100,8.47,GB,1681194611
339,neuquen,-38.9516,-68.0591,8.94,87,0,0.0,AR,1681194320
340,ribas do rio pardo,-20.4431,-53.7592,22.21,79,100,2.43,BR,1681194618
341,brewster,41.3973,-73.6171,9.95,67,0,0.0,US,1681194621
342,shangzhi,45.2167,127.9667,9.38,29,17,12.79,CN,1681194622
343,tutoia,-2.7619,-42.2744,23.55,91,100,1.76,BR,1681194624
344,sitka,57.0531,-135.33,3.94,75,40,1.54,US,1681194472
345,isaka,-3.9,32.9333,23.26,67,100,4.26,TZ,1681194626
346,kysyl-syr,63.8986,122.7617,-8.15,83,100,2.03,RU,1681194630
347,helmstedt,52.2279,11.0099,9.8,85,10,8.1,DE,1681194631
348,gimli,50.6336,-96.9907,5.01,75,97,2.06,CA,1681194575
349,moron,-34.6534,-58.6198,20.55,91,15,2.35,AR,1681194634
350,kuusamo,65.9667,29.1833,-0.98,69,0,0.51,FI,1681194635
351,victoria,22.2855,114.1577,28.31,99,21,3.77,HK,1681194617
352,vao,-22.6667,167.4833,25.77,75,28,4.29,NC,1681194637
353,dolores,-36.3132,-57.6792,14.6,94,100,1.72,AR,1681194638
354,sao benedito do rio preto,-3.3336,-43.5283,22.79,98,99,0.64,BR,1681194639
355,prince rupert,54.3161,-130.3201,2.83,92,100,2.57,CA,1681194598
356,yarega,63.4354,53.5765,0.32,96,100,4.33,RU,1681194642
357,khandyga,62.6667,135.6,-6.2,74,77,2.81,RU,1681194643
358,laguna,38.421,-121.4238,16.36,84,0,5.66,US,1681194644
359,boende,-0.2167,20.8667,25.29,84,100,1.17,CD,1681194645
360,kununurra,-15.7667,128.7333,26.99,83,40,6.17,AU,1681194646
361,hokitika,-42.7167,170.9667,13.94,89,100,4.25,NZ,1681194647
362,sergeyevka,53.88,67.4158,4.03,36,91,4.91,KZ,1681194648
363,college,64.8569,-147.8028,-11.82,62,75,0.0,US,1681194649
