City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,samarai,-10.6167,150.6667,26.72,77,100,0.88,PG,1681200237
364,narsaq,60.9167,-46.05,7.12,86,98,0.41,GL,1681200240
365,anadyr,64.75,177.4833,-17.72,65,19,5.0,RU,1681200241
366,papara,-3.9839,-38.7273,23.22,99,100,1.75,BR,1681200242
367,xam nua,20.4197,104.0439,36.95,17,60,2.23,LA,1681200243
368,belmonte,-15.8631,-38.8828,23.94,91,98,2.61,BR,1681200244
369,awbari,26.5921,12.7805,19.7,17,68,0.31,LY,1681200246
370,vostok,46.4856,135.8833,12.03,60,94,4.9,RU,1681200247
371,terrace,54.5163,-128.6035,2.95,93,100,2.06,CA,1681200008
372,hay river,60.8156,-115.7999,-0.01,100,100,4.63,CA,1681200249
373,uva,56.9908,52.1852,7.38,46,13,1.82,RU,1681200251
374,ulundi,-28.3352,31.4162,19.39,78,76,1.54,ZA,1681200252
375,hualmay,-11.0964,-77.6139,23.64,83,91,3.89,PE,1681200253
376,todos santos,23.45,-110.2167,18.58,66,87,3.05,MX,1681200254
377,zorritos,-3.6805,-80.6782,25.54,82,100,0.8,PE,1681200255
378,nador,35.174,-2.9287,22.14,30,0,0.51,MA,1681200257
379,mezhdurechensk,53.6942,88.0603,3.67,93,100,6.38,RU,1681200258
380,oranjemund,-28.55,16.4333,19.25,44,100,2.95,NA,1681200259
381,lugo,43.0,-7.5,12.09,87,100,0.89,ES,1681200260
382,mfou,3.7159,11.6427,22.92,94,75,1.03,CM,1681200262
383,fort morgan,40.2503,-103.8,9.36,40,0,0.0,US,1681200021
384,hamina,60.5697,27.1979,9.6,96,100,2.53,FI,1681200264
385,killybegs,54.6333,-8.45,5.84,80,83,4.46,IE,1681200265
386,tura,25.5198,90.2201,35.19,12,0,3.42,IN,1681200266
387,bandarbeyla,9.4942,50.8122,29.48,67,4,5.73,SO,1681200268
388,alice springs,-23.7,133.8833,33.75,14,92,6.17,AU,1681200269
389,santiago atitlan,14.6382,-91.229,16.35,64,2,3.12,GT,1681200270
390,ascension,30.2169,-90.9001,17.79,80,40,0.0,US,1681200272
391,kismayo,-0.3582,42.5454,30.92,61,27,5.22,SO,1681200273
392,turukhansk,65.8167,87.9833,-11.47,78,100,5.98,RU,1681200274
393,udachnyy,66.4167,112.4,-11.97,39,100,6.14,RU,1681200275
394,vagur,61.4732,-6.8119,6.5,79,76,4.06,FO,1681200276
395,marystown,47.1666,-55.1483,-2.86,100,1,3.74,CA,1681200267
396,mosquera,4.7059,-74.2302,10.05,100,40,1.54,CO,1681200278
397,kirishi,59.4471,32.0205,11.67,51,52,1.98,RU,1681200279
398,vaitape,-16.5167,-151.75,27.48,75,100,4.33,PF,1681200281
399,leeton,-34.5667,146.4,17.16,47,100,1.11,AU,1681200282
400,kjollefjord,70.9457,27.3465,4.03,93,75,4.12,NO,1681200283
401,piacabucu,-10.4056,-36.4344,24.4,85,100,2.19,BR,1681200285
402,high level,58.5169,-117.136,4.06,38,0,3.09,CA,1681200008
403,rio gallegos,-51.6226,-69.2181,2.03,80,0,5.66,AR,1681200287
404,lagos,6.5833,3.75,27.18,68,100,2.88,NG,1681199638
405,ostrovnoy,68.0531,39.5131,1.56,100,100,6.51,RU,1681200289
406,leh,34.1667,77.5833,1.74,44,1,1.99,IN,1681200290
407,laguna,38.421,-121.4238,14.49,86,100,4.12,US,1681200291
408,batemans bay,-35.7167,150.1833,19.5,67,98,3.33,AU,1681200292
409,bayan,46.0833,127.4,7.36,32,97,12.51,CN,1681200293
410,raudeberg,61.9875,5.1352,10.37,69,100,4.65,NO,1681200294
411,nyaunglebin,17.95,96.7333,41.12,17,23,3.35,MM,1681200296
412,matay,28.419,30.7792,20.73,33,33,3.64,EG,1681200297
413,port hueneme,34.1478,-119.1951,13.82,97,100,0.45,US,1681200298
414,iskateley,67.6803,53.1512,-0.34,92,88,5.35,RU,1681200300
415,santa rosa,14.3122,121.1114,31.99,69,100,5.71,PH,1681200301
416,tanout,14.9709,8.8879,30.94,13,98,8.44,NE,1681200303
417,nushki,29.5542,66.0215,29.69,13,3,3.59,PK,1681200304
418,milton,34.1322,-84.3007,8.67,78,0,2.32,US,1681200151
419,batagay,67.6333,134.6333,-10.76,77,100,1.78,RU,1681200306
420,ternate,0.8,127.4,29.32,70,77,2.15,ID,1681200308
421,bakchar,57.0186,82.0711,-4.0,57,100,6.25,RU,1681200309
422,vestmannaeyjar,63.4427,-20.2734,5.55,87,75,7.2,IS,1681200312
423,kungurtug,50.5994,97.5228,4.68,51,96,1.45,RU,1681200313
424,trairi,-3.2778,-39.2689,23.58,93,100,2.65,BR,1681200091
425,vestmanna,62.1564,-7.1664,6.51,81,75,0.51,FO,1681200316
426,quang ngai,15.1167,108.8,29.98,66,78,4.82,VN,1681200317
427,fukue,32.6881,128.8419,19.2,72,75,7.72,JP,1681200320
428,lompoc,34.6391,-120.4579,12.0,96,100,4.63,US,1681200233
429,san luis,-33.295,-66.3356,19.3,62,100,5.18,AR,1681200323
430,tilichiki,60.4667,166.1,-13.65,92,100,4.98,RU,1681200324
431,prachuap khiri khan,12.2167,99.75,34.8,40,97,4.71,TH,1681200325
432,owando,-0.4819,15.8999,22.38,98,100,1.03,CG,1681200326
433,aktash,50.3,87.7333,-3.08,74,100,2.7,RU,1681200328
434,novo aripuana,-5.1206,-60.3797,21.65,96,94,0.85,BR,1681200329
435,bikaner,28.0167,73.3,36.44,12,93,3.58,IN,1681200330
436,esperance,-33.8667,121.9,19.9,65,4,6.91,AU,1681200331
437,nuuk,64.1835,-51.7216,-1.66,100,100,8.23,GL,1681200333
438,sidoarjo,-7.4478,112.7183,30.53,79,40,4.12,ID,1681200334
439,dwarka,22.2394,68.9678,28.57,54,4,4.92,IN,1681200335
440,fairbanks,64.8378,-147.7164,-11.81,69,100,0.0,US,1681200336
441,warrnambool,-38.3833,142.4833,16.85,71,100,3.36,AU,1681200337
442,teya,60.3778,92.6267,0.76,95,100,6.04,RU,1681200338
443,baoshan,46.5586,131.4244,12.8,27,52,6.37,CN,1681200339
444,clyde river,70.4692,-68.5914,-22.87,77,0,7.2,CA,1681200340
445,macusani,-14.0833,-70.4333,1.21,95,100,0.25,PE,1681200341
446,victor harbor,-35.5667,138.6167,19.27,82,100,6.94,AU,1681200342
447,rio grande,-32.035,-52.0986,20.94,91,43,3.32,BR,1681200343
448,chulman,56.8479,124.9104,-4.23,93,100,5.43,RU,1681200344
449,andenes,69.3143,16.1194,3.99,70,0,2.57,NO,1681200346
450,ponta delgada,37.7333,-25.6667,16.4,88,75,5.66,PT,1681200110
451,kavaratti,10.5669,72.642,28.99,68,60,2.06,IN,1681200348
452,segou,13.4317,-6.2157,30.27,20,76,2.55,ML,1681200349
453,krasnohrad,49.3814,35.4402,13.78,41,100,8.88,UA,1681200351
454,taoudenni,22.6783,-3.9836,25.19,10,99,7.71,ML,1681200353
455,rosetta,31.4044,30.4164,17.94,58,0,7.47,EG,1681200354
456,evensk,61.95,159.2333,-5.2,61,100,9.44,RU,1681200355
457,kifri,34.6959,44.9661,29.96,18,50,11.68,IQ,1681200356
458,san vicente,-26.6167,-54.1333,16.35,87,0,0.72,AR,1681200357
459,mackay,-21.15,149.2,25.38,64,8,1.31,AU,1681200359
460,berberati,4.2612,15.7922,20.84,94,40,3.09,CF,1681200360
461,victoria point,-27.5833,153.3,23.98,40,0,1.34,AU,1681200361
462,general pico,-35.6566,-63.7568,21.07,56,100,5.37,AR,1681200362
463,labuhan,-6.8844,112.2051,29.03,75,86,4.75,ID,1681200365
464,krivosheino,57.3431,83.9261,-3.93,63,100,7.35,RU,1681200367
465,valentin gomez farias,28.2167,-106.5833,15.45,64,100,1.72,MX,1681200368
466,ylojarvi,61.5563,23.5961,7.95,50,0,4.63,FI,1681200369
467,port macquarie,-31.4333,152.9167,16.05,63,0,4.17,AU,1681200371
468,manica,49.0,-1.1667,8.86,84,100,4.11,FR,1681200372
469,kostomuksha,64.571,30.5767,1.67,97,100,2.51,RU,1681200373
470,saint-raphael,19.4333,-72.2,20.58,87,7,0.64,HT,1681200309
471,leonidovo,49.2833,142.8667,2.51,92,100,1.69,RU,1681200375
472,luino,46.0019,8.7451,16.29,59,20,0.51,IT,1681200377
473,kapit,2.0167,112.9333,29.65,68,89,1.19,MY,1681200378
474,chumikan,54.7183,135.315,-2.63,89,100,9.83,RU,1681200379
475,kemijarvi,66.7131,27.4306,1.74,98,100,1.88,FI,1681200381
476,gwanda,-20.9333,29.0,24.1,55,100,1.96,ZW,1681200382
477,lahij,13.1667,44.5833,30.83,34,0,6.26,YE,1681200383
478,surt,31.2089,16.5887,16.88,54,9,11.51,LY,1681200384
479,folkestone,51.0833,1.1833,10.55,88,8,4.47,GB,1681200386
480,atherton,53.5237,-2.4935,9.71,68,3,0.89,GB,1681200388
481,lubao,14.9167,120.55,35.84,59,100,4.76,PH,1681200389
482,melfi,40.9965,15.6514,11.94,56,50,2.18,IT,1681200390
483,zastron,-30.3023,27.084,12.47,29,0,0.74,ZA,1681200391
484,gualeguay,-33.1416,-59.3097,15.86,86,10,2.26,AR,1681200393
485,hamilton,39.1834,-84.5333,10.99,61,20,1.54,US,1681199601
486,najran,17.4924,44.1277,24.36,29,0,1.58,SA,1681200396
487,preobrazheniye,42.9019,133.9064,6.03,93,98,3.88,RU,1681200397
488,puerto madero,14.7208,-92.4215,25.11,83,0,0.0,MX,1681200398
489,lianyuan,27.6883,111.6642,24.21,75,70,1.63,CN,1681200399
490,touros,-5.1989,-35.4608,24.1,87,83,4.12,BR,1681200400
491,kachug,53.9606,105.8817,3.78,44,92,1.46,RU,1681200401
492,bolobo,-2.1667,16.2333,23.37,94,100,1.45,CD,1681200402
493,cascais,38.6979,-9.4215,17.25,82,20,7.72,PT,1681200403
494,waikuku,-43.3,172.6833,15.58,68,100,3.79,NZ,1681200404
495,yicheng,31.3705,119.8703,22.58,70,100,2.83,CN,1681200405
496,santa fe,-31.6333,-60.7,19.99,92,3,0.45,AR,1681200406
497,iaciara,-14.0958,-46.6317,19.93,97,91,0.19,BR,1681200407
498,spisske podhradie,49.0009,20.7531,11.24,67,20,1.05,SK,1681200408
499,gornja radgona,46.6733,15.9922,11.34,56,100,2.03,SI,1681200410
500,haines junction,60.7522,-137.5108,-12.69,91,11,1.58,CA,1681200411
501,menongue,-14.6585,17.691,22.44,70,96,1.15,AO,1681200145
502,sundumbili,-29.1337,31.3975,20.81,79,96,4.1,ZA,1681200413
503,natchitoches,31.7668,-93.1335,11.99,100,75,1.54,US,1681200414
504,kundiawa,-6.0167,144.9667,18.26,98,100,0.41,PG,1681200415
505,walvis bay,-22.9575,14.5053,17.6,64,0,1.93,NA,1681200416
506,lethem,3.3803,-59.7968,24.89,71,100,5.18,GY,1681200417
507,chernyshevskiy,63.0128,112.4714,-6.98,74,100,3.4,RU,1681200418
508,kapoeta,4.7717,33.5903,33.49,32,100,11.29,SS,1681200419
509,shitanjing,39.2342,106.3439,13.16,11,0,1.17,CN,1681200420
510,sabha,27.0377,14.4283,18.81,18,42,2.13,LY,1681200421
511,hermosillo,29.0667,-110.9667,25.47,26,38,1.86,MX,1681200193
512,hearst,49.6835,-83.6665,3.75,93,100,6.02,CA,1681200423
513,loviisa,60.4566,26.2251,4.54,76,100,2.79,FI,1681200425
514,anchorage,61.2181,-149.9003,-4.47,89,100,1.54,US,1681200259
515,sao joao da barra,-21.6403,-41.0511,20.43,86,42,2.87,BR,1681200428
516,nishihara,26.1842,127.7558,24.81,69,20,4.12,JP,1681200429
517,abu samrah,35.3029,37.1841,17.54,63,100,8.45,SY,1681200430
518,syamzha,60.0158,41.0614,7.3,73,7,1.41,RU,1681200431
519,sharya,58.3686,45.5144,9.83,48,7,2.0,RU,1681200432
520,finschhafen,-6.6024,147.8681,27.99,77,100,3.72,PG,1681200433
521,abu zabad,12.35,29.25,37.92,8,79,5.29,SD,1681200434
522,inhambane,-23.865,35.3833,26.8,75,70,3.18,MZ,1681200435
523,balotra,25.8333,72.2333,38.29,14,8,5.59,IN,1681200436
524,verkhoyansk,67.5447,133.385,-10.38,74,100,1.63,RU,1681200438
525,henties bay,-22.116,14.2845,16.56,71,0,0.93,NA,1681200439
526,kloulklubed,7.0419,134.2556,28.28,77,98,4.8,PW,1681200440
527,jacmel,18.2342,-72.5347,23.49,84,1,0.68,HT,1681200441
528,ellisras,-23.6649,27.7443,26.36,39,0,1.02,ZA,1681200442
529,jalu,29.0331,21.5482,17.46,43,3,8.6,LY,1681200443
530,tiznit,29.5833,-9.5,23.33,12,0,2.14,MA,1681200445
531,sao mateus,-18.7161,-39.8589,21.69,93,100,2.58,BR,1681200446
532,nanaimo,49.1663,-123.936,7.87,86,98,1.54,CA,1681200149
533,hailey,43.5196,-114.3153,4.92,71,100,4.12,US,1681200448
534,iwanai,42.9744,140.5089,12.9,78,100,3.86,JP,1681200449
535,lima,-12.0432,-77.0282,23.28,84,100,6.69,PE,1681200050
536,bilibino,68.0546,166.4372,-23.45,92,5,3.15,RU,1681200451
537,markova,48.6758,24.4138,7.96,79,35,1.77,UA,1681200452
538,jinchang,38.4953,102.1739,17.36,18,0,4.46,CN,1681200453
539,stanesti,43.9167,25.8333,12.16,60,100,4.86,RO,1681200454
540,rome,34.257,-85.1647,7.49,84,0,0.0,US,1681199882
